trace,l1_fraction,l2_multiplier,policy,seed,lineage,selection_hash,hash_rank,group_index,ordinal,timestamp_ms,candidate_count,arrival_rejection,actual_index,arriving_index,secondary_horizon_seconds,population_sha256,model_sha256
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,c4fe15d4e34556fa5beff6b677ccc779ac00ff2c9a517b631673c613043daf53,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",000e462e4abb52ad6d188c5a63fa5e27d874d0323bd9fe9701fb5c8cb3020b8a,5,714,178,2142000.0,17,True,0,0,1394.999,c4fe15d4e34556fa5beff6b677ccc779ac00ff2c9a517b631673c613043daf53,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",000348ff1233a8c987982a0ab61d6dc66ab784d7d91398899c08edf7caa6535d,3,734,66,2202000.0,17,True,0,0,1334.999,c4fe15d4e34556fa5beff6b677ccc779ac00ff2c9a517b631673c613043daf53,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",0000d0d747db31339f60283dce7f66be666c61921289f3394bee7a4413c5640e,2,734,74,2202000.0,17,True,0,0,1334.999,c4fe15d4e34556fa5beff6b677ccc779ac00ff2c9a517b631673c613043daf53,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",000aa9bc55e84bb6fda33ad22c33faed30d051f7139ed9ab3b5af8b406d6cdb2,4,813,25,2438999.0,17,True,0,0,1098.0,c4fe15d4e34556fa5beff6b677ccc779ac00ff2c9a517b631673c613043daf53,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",0012b18d99846fc545c2c7127ac498110d3ff970adf49a307da6565cfe0a3070,6,821,171,2462999.0,17,True,0,0,1074.0,c4fe15d4e34556fa5beff6b677ccc779ac00ff2c9a517b631673c613043daf53,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",0015575cf13378e6b737f241eba8fc9954b38faa4508896a22ed266fe4fbe07c,7,862,446,2585999.0,17,True,0,0,951.0,c4fe15d4e34556fa5beff6b677ccc779ac00ff2c9a517b631673c613043daf53,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",000016b23b37858b6d85792f9adcf78bf9df6bc52c7e3dcfa3080cec36642f10,0,871,364,2612999.0,17,True,0,0,924.0,c4fe15d4e34556fa5beff6b677ccc779ac00ff2c9a517b631673c613043daf53,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,1,"conversation_trace|l1=0.0025,l2x1|pi0|s=1",000c819ca4a975e57063dc45404617b72cfa078e42336dcc5f3d2d68083059fc,7,711,465,2132999.0,17,True,0,0,1404.0,869f9e22c8c8d3ed62c5b0204fd6408c61a6ac1836e942b4146633caca5b81a2,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
conversation_trace,0.0025,1,pi0,1,"conversation_trace|l1=0.0025,l2x1|pi0|s=1",00025eca773d7a7057908fc334192816928430d2c81f41d7852011728c4036bb,1,719,316,2157000.0,17,True,0,0,1379.999,869f9e22c8c8d3ed62c5b0204fd6408c61a6ac1836e942b4146633caca5b81a2,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c
