trace,l1_fraction,l2_multiplier,policy,seed,lineage,selection_hash,hash_rank,group_index,ordinal,timestamp_ms,candidate_count,arrival_rejection,actual_index,arriving_index,secondary_horizon_seconds,replicate,window,selector,chosen_index,chosen_is_actual,q_selected_tokens,q_actual_tokens,q_best_tokens,q_worst_tokens,q_range_tokens,regret_tokens,regret_minus_learned_tokens,actual_advantage_over_worst_tokens,constant_q,label_min_tie_count,label_tie_best_regret_tokens,label_tie_worst_regret_tokens,spearman
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,count,11,False,1587712,1580544,1595392,1548288,47104,7680,-7168,32256,False,5,4608,47104,0.18456324696403328
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,learned,0,True,1580544,1580544,1595392,1548288,47104,14848,0,32256,False,,,,0.535817169396972
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,lfu,0,True,1580544,1580544,1595392,1548288,47104,14848,0,32256,False,,,,0.38044861381336276
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,lru,11,False,1587712,1580544,1595392,1548288,47104,7680,-7168,32256,False,,,,-0.2648779177395073
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,next_use,11,False,1587712,1580544,1595392,1548288,47104,7680,-7168,32256,False,5,4608,47104,0.13944218534568634
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,count,11,False,3540510,3510302,3542558,3473438,69120,2048,-30208,36864,False,5,2048,69120,0.2188120969161219
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,learned,0,True,3510302,3510302,3542558,3473438,69120,32256,0,36864,False,,,,0.30865044320102075
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,lfu,0,True,3510302,3510302,3542558,3473438,69120,32256,0,36864,False,,,,0.48754707793103613
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,lru,11,False,3540510,3510302,3542558,3473438,69120,2048,-30208,36864,False,,,,-0.18096860100878867
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,next_use,11,False,3540510,3510302,3542558,3473438,69120,2048,-30208,36864,False,5,2048,69120,0.18634546587105355
